StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,PID,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,ProtectYourself,AmazonHP,email_IRS,web_IRS,apple,amazon_Product,email_mcafee,GetProtected,Employment,TotalIncome,Race,Education,Age_1,Gender,RedCross,SSA_HP,mySSA,AmazonDeliveryDelay,FB_SSA,ssa_optout,replacementCard,WalmartProduct,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,surveyArm,PROLIFIC_PID
4/20/2022 2:07,4/20/2022 2:11,100,245,TRUE,4/20/2022 2:11,R_12R5RgLtATNRkJm,,,,,anonymous,EN,Yes,Edge,100.0.1185.36,Windows NT 10.0,1536x864,55afe01bfdf99b4ba8045bea,None at all,Frustrated,Never,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",32,Female,Scam,Real,Scam,Real,Scam,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm3_tips,55afe01bfdf99b4ba8045bea
4/20/2022 1:33,4/20/2022 2:12,100,2328,TRUE,4/20/2022 2:12,R_3EbZLMEyWtenxGg,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1536x864,5f6f738fef894f0dbf9839f8,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,A few times a week / Daily,,,,,,,,,"Employed, working 30 or more hours per week","$150,000 or more",White or Caucasian (Non-Hispanic),Graduate or professional degree,32,Male,Scam,Scam,Scam,Scam,Scam,Scam,Scam,Scam,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm2_generalinfo,5f6f738fef894f0dbf9839f8
4/20/2022 2:09,4/20/2022 2:18,100,502,TRUE,4/20/2022 2:18,R_2zYIz4b5Tyedgrz,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Android 11,412x915,60a69e84d2f871b61d608e89,Some,Frustrated,,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,A few times a week / Daily,,,,,,,,,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,31,Male,Real,Real,Scam,Real,Scam,Real,Real,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm3_tips,60a69e84d2f871b61d608e89
4/20/2022 2:12,4/20/2022 2:19,100,463,TRUE,4/20/2022 2:19,R_2AZsiA8HXnBZe3L,,,,,anonymous,EN,Yes,Chrome,97.0.4692.71,Linux x86_64,1366x768,5d3a2d1da46f450019cdf5d3,Quite a lot,Frustrated,Never,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Once a year,,,,,,,,,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,60,Male,Scam,Scam,Scam,Scam,Scam,Scam,Scam,Scam,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm1_control,5d3a2d1da46f450019cdf5d3
4/20/2022 2:11,4/20/2022 2:21,100,610,TRUE,4/20/2022 2:21,R_2V2dNG3SbLmcbPn,,,,,anonymous,EN,Yes,Chrome,101.0.0.0,Windows NT 10.0,1366x768,5f6e2f793c9b1032dbe72def,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,A few times a week / Daily,,,,,,,,,"Employed, working 1-29 hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,41,Male,Scam,Real,Scam,Scam,Scam,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",Yes,5300,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",arm1_control,5f6e2f793c9b1032dbe72def
4/20/2022 2:12,4/20/2022 2:21,100,522,TRUE,4/20/2022 2:21,R_33qD2pTNQf4uHEp,,,,,anonymous,EN,Yes,Edge,100.0.1185.44,Windows NT 10.0,1366x768,5de84ccaeddfc97c4eed1f5d,Some,Basically content,Only some of the time,Government should do more to solve problems.,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Bachelor degree,33,Male,Scam,Real,Scam,Real,Scam,Scam,Scam,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm3_tips,5de84ccaeddfc97c4eed1f5d
4/20/2022 2:15,4/20/2022 2:22,100,422,TRUE,4/20/2022 2:22,R_12FILyM3Ccvm14k,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Macintosh,1440x900,613791b385f3396ed8b41d1c,None at all,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$0 - $19,999",Asian American or Asian,Bachelor degree,25,Female,Real,Real,Scam,Real,Scam,Real,Real,Real,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",arm1_control,613791b385f3396ed8b41d1c
4/20/2022 2:14,4/20/2022 2:24,100,564,TRUE,4/20/2022 2:24,R_R4XjaMOQQJYxvot,,,,,anonymous,EN,Yes,Safari,14.1.2,Macintosh,1440x900,61061563506ce85595b3455a,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Slightly Agree,Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Agree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,,,,,,,,"Employed, working 30 or more hours per week","$40,000 - $59,999",Hispanic,Bachelor degree,24,Male,Real,Real,Scam,Real,Scam,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Often,Some of the time,Often,"Yes, use the responses.",arm3_tips,61061563506ce85595b3455a
4/20/2022 2:23,4/20/2022 2:29,100,346,TRUE,4/20/2022 2:29,R_9Ap3PhCKvnUBiZX,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1536x864,5d6ef023cfe0a400198f911e,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Strongly Disagree,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Once a month,Real,Real,Scam,Real,Scam,Scam,Real,Scam,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,32,Male,Real,Scam,Scam,Real,Scam,Scam,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm4_interactive,5d6ef023cfe0a400198f911e
4/20/2022 2:16,4/20/2022 2:29,100,829,TRUE,4/20/2022 2:29,R_sSESeDPOQ48uQDL,,,,,anonymous,EN,Yes,Chrome,100.0.4896.127,Windows NT 10.0,1536x864,5c510b41e459660001e38861,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,,,,,,,,Retired,"$80,000 - $99,999",White or Caucasian (Non-Hispanic),Bachelor degree,65,Female,Real,Real,Real,Real,Scam,Real,Scam,Scam,Someone claiming to be from another government agency (but wasn't),No,,No,No,Often,Often,Often,"Yes, use the responses.",arm1_control,5c510b41e459660001e38861
4/20/2022 2:07,4/20/2022 2:29,100,1318,TRUE,4/20/2022 2:29,R_24J0ZnBi9hN3Nl7,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 6.1,1280x1024,60fb383e30537b88f361934e,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Slightly Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,46,Male,Scam,Scam,Scam,Scam,Scam,Scam,Scam,Scam,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",arm3_tips,60fb383e30537b88f361934e
4/20/2022 2:26,4/20/2022 2:31,100,274,TRUE,4/20/2022 2:31,R_oYPTjQdmW3GMzE5,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1600x900,5dd3bfcd8b8df139ce007928,Some,Basically content,Most of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Disagree,Disagree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,,,,,,,,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,53,Male,Real,Real,Real,Real,Real,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm3_tips,5dd3bfcd8b8df139ce007928
4/20/2022 2:25,4/20/2022 2:32,100,458,TRUE,4/20/2022 2:32,R_2CrB1BICT5MlPVW,,,,,anonymous,EN,Yes,Chrome,100.0.4896.82,CrOS x86_64 14526.69.0,1366x768,5b0ad393e9270900013b96e6,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Slightly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Some college but no degree,55,Male,Scam,Real,Scam,Real,Scam,Real,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm2_generalinfo,5b0ad393e9270900013b96e6
4/20/2022 2:16,4/20/2022 2:32,100,961,TRUE,4/20/2022 2:32,R_b3eKdkrYqAK26aJ,,,,,anonymous,EN,Yes,Firefox,78,Macintosh,1067x667,5d5d431608a4b10016285091,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Agree,Agree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Once a month,,,,,,,,,"Disabled, not able to work","$20,000 - $39,999",Other,Some college but no degree,62,Female,Scam,Scam,Real,Real,Scam,Scam,Scam,Scam,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",arm1_control,5d5d431608a4b10016285091
4/20/2022 2:19,4/20/2022 2:35,100,938,TRUE,4/20/2022 2:35,R_1LGMEvl7JXbTg86,,,,,anonymous,EN,Yes,Edge,100.0.1185.44,Windows NT 10.0,1920x1080,61177ea521a68858654a2cdf,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Once a week,Real,Real,Scam,Real,Real,Scam,Real,Real,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Associate degree,32,Male,Scam,Real,Scam,Real,Scam,Scam,Real,Real,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",arm4_interactive,61177ea521a68858654a2cdf
4/20/2022 2:02,4/20/2022 2:36,100,2010,TRUE,4/20/2022 2:36,R_2bNbUrj8f47jrSE,,,,,anonymous,EN,Yes,Edge,100.0.1185.44,Windows NT 10.0,1600x900,6138af26127651134a88842c,Quite a lot,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,Scam,Real,Scam,Real,Real,Scam,Real,Real,"Employed, working 30 or more hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",53,Female,Scam,Real,Scam,Real,Real,Scam,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",arm4_interactive,6138af26127651134a88842c
4/20/2022 2:25,4/20/2022 2:37,100,672,TRUE,4/20/2022 2:37,R_Q0Vh4A8WrEENjah,,,,,anonymous,EN,Yes,Chrome,100.0.4896.88,Windows NT 10.0,1536x864,5fa4c21a04bc5912180291bc,None at all,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,,,,,,,,"Not employed, looking for work","$20,000 - $39,999",African American or African (Non-Hispanic),Some college but no degree,40,Male,Scam,Real,Scam,Real,Scam,Scam,Real,Real,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",Not Sure,,Not Sure,No,Often,Often,Often,"Yes, use the responses.",arm1_control,5fa4c21a04bc5912180291bc
4/20/2022 2:30,4/20/2022 2:37,100,386,TRUE,4/20/2022 2:37,R_1HdjcFJbpfBQfUO,,,,,anonymous,EN,Yes,Firefox,99,Windows NT 10.0,1536x864,5e27727328b7b698b037ee6c,Quite a lot,Angry,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Once a week,,,,,,,,,"Employed, working 30 or more hours per week","$80,000 - $99,999",,Bachelor degree,36,Male,Real,Scam,Real,Real,Scam,Scam,Scam,Real,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Hardly ever,Some of the time,"No, the responses shouldn't be used.",arm2_generalinfo,5e27727328b7b698b037ee6c
4/20/2022 2:30,4/20/2022 2:37,100,417,TRUE,4/20/2022 2:37,R_1DYKPrR7Lz4uxZs,,,,,anonymous,EN,Yes,Chrome,87.0.4280.141,Macintosh,1280x800,5ed0f25c975bae000b4edf4a,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,A few times a week / Daily,,,,,,,,,"Employed, working 30 or more hours per week","$60,000 - $79,999","Native American, Native Hawaiian or Pacific Islander",Associate degree,44,Female,Real,Real,Scam,Real,Scam,Real,Scam,Real,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",arm2_generalinfo,5ed0f25c975bae000b4edf4a
